id,IBGE6,NU_ANO,CASOS,POPULACAO,Município,ID_MN_RESI_MAP,INCIDENCIA
411280_2007,411280,2007,1,10661,Joaquim Távora,Joaquim Távora,9.37998311603039
411280_2008,411280,2008,6,10757,Joaquim Távora,Joaquim Távora,55.7776331690992
411280_2009,411280,2009,2,10855,Joaquim Távora,Joaquim Távora,18.4246890833717
411280_2010,411280,2010,3,10951,Joaquim Távora,Joaquim Távora,27.3947584695462
411280_2011,411280,2011,0,11055,Joaquim Távora,Joaquim Távora,0
411280_2012,411280,2012,2,11158,Joaquim Távora,Joaquim Távora,17.9243592041585
411280_2013,411280,2013,0,11263,Joaquim Távora,Joaquim Távora,0
411280_2014,411280,2014,2,11373,Joaquim Távora,Joaquim Távora,17.5855095401389
411280_2015,411280,2015,0,11485,Joaquim Távora,Joaquim Távora,0
411280_2016,411280,2016,3,11592,Joaquim Távora,Joaquim Távora,25.879917184265
411280_2017,411280,2017,0,11697,Joaquim Távora,Joaquim Távora,0
411280_2018,411280,2018,1,11803,Joaquim Távora,Joaquim Távora,8.47242226552572
411280_2019,411280,2019,1,11908,Joaquim Távora,Joaquim Távora,8.39771582129661
411280_2020,411280,2020,5,12009,Joaquim Távora,Joaquim Távora,41.6354400866017
411280_2021,411280,2021,0,12108,Joaquim Távora,Joaquim Távora,0
411290_2001,411290,2001,1,3709,Jundiaí do Sul,Jundiaí do Sul,26.9614451334592
411290_2002,411290,2002,0,3682,Jundiaí do Sul,Jundiaí do Sul,0
411290_2003,411290,2003,0,3657,Jundiaí do Sul,Jundiaí do Sul,0
411290_2004,411290,2004,0,3634,Jundiaí do Sul,Jundiaí do Sul,0
411290_2005,411290,2005,0,3610,Jundiaí do Sul,Jundiaí do Sul,0
411290_2006,411290,2006,0,3587,Jundiaí do Sul,Jundiaí do Sul,0
411290_2007,411290,2007,0,3566,Jundiaí do Sul,Jundiaí do Sul,0
411290_2008,411290,2008,2,3545,Jundiaí do Sul,Jundiaí do Sul,56.4174894217207
411290_2009,411290,2009,1,3523,Jundiaí do Sul,Jundiaí do Sul,28.3848992336077
411290_2010,411290,2010,0,3502,Jundiaí do Sul,Jundiaí do Sul,0
411290_2011,411290,2011,0,3479,Jundiaí do Sul,Jundiaí do Sul,0
411290_2012,411290,2012,1,3457,Jundiaí do Sul,Jundiaí do Sul,28.9268151576511
411290_2013,411290,2013,0,3433,Jundiaí do Sul,Jundiaí do Sul,0
411290_2014,411290,2014,2,3409,Jundiaí do Sul,Jundiaí do Sul,58.6682311528308
411290_2015,411290,2015,2,3385,Jundiaí do Sul,Jundiaí do Sul,59.0841949778434
411290_2016,411290,2016,0,3361,Jundiaí do Sul,Jundiaí do Sul,0
411290_2017,411290,2017,1,3338,Jundiaí do Sul,Jundiaí do Sul,29.9580587177951
411290_2018,411290,2018,1,3315,Jundiaí do Sul,Jundiaí do Sul,30.1659125188537
411290_2019,411290,2019,1,3292,Jundiaí do Sul,Jundiaí do Sul,30.3766707168894
411290_2020,411290,2020,0,3269,Jundiaí do Sul,Jundiaí do Sul,0
411290_2021,411290,2021,0,3248,Jundiaí do Sul,Jundiaí do Sul,0
411295_2001,411295,2001,2,8257,Juranda,Juranda,24.2218723507327
411295_2002,411295,2002,2,8197,Juranda,Juranda,24.3991704282054
411295_2003,411295,2003,2,8142,Juranda,Juranda,24.5639891918448
411295_2004,411295,2004,2,8091,Juranda,Juranda,24.7188233840069
411295_2005,411295,2005,1,8039,Juranda,Juranda,12.4393581291205
411295_2006,411295,2006,2,7989,Juranda,Juranda,25.0344223307047
411295_2007,411295,2007,0,7942,Juranda,Juranda,0
411295_2008,411295,2008,2,7895,Juranda,Juranda,25.3324889170361
411295_2009,411295,2009,0,7848,Juranda,Juranda,0
411295_2010,411295,2010,1,7802,Juranda,Juranda,12.8172263522174
411295_2011,411295,2011,0,7752,Juranda,Juranda,0
411295_2012,411295,2012,0,7702,Juranda,Juranda,0
411295_2013,411295,2013,1,7652,Juranda,Juranda,13.0684788290643
411295_2014,411295,2014,0,7599,Juranda,Juranda,0
411295_2015,411295,2015,0,7545,Juranda,Juranda,0
411295_2016,411295,2016,2,7494,Juranda,Juranda,26.6880170803309
411295_2017,411295,2017,1,7442,Juranda,Juranda,13.437248051599
411295_2018,411295,2018,1,7391,Juranda,Juranda,13.5299688810716
411295_2019,411295,2019,1,7340,Juranda,Juranda,13.6239782016349
411295_2020,411295,2020,2,7292,Juranda,Juranda,27.4273176083379
411295_2021,411295,2021,1,7244,Juranda,Juranda,13.8045278851463
411300_2001,411300,2001,0,6475,Jussara,Jussara,0
411300_2002,411300,2002,4,6510,Jussara,Jussara,61.4439324116744
411300_2003,411300,2003,0,6542,Jussara,Jussara,0
411300_2004,411300,2004,1,6573,Jussara,Jussara,15.2137532329226
411300_2005,411300,2005,4,6603,Jussara,Jussara,60.5785249129184
411300_2006,411300,2006,0,6633,Jussara,Jussara,0
411300_2007,411300,2007,0,6660,Jussara,Jussara,0
411300_2008,411300,2008,1,6687,Jussara,Jussara,14.9543891132047
411300_2009,411300,2009,0,6715,Jussara,Jussara,0
411300_2010,411300,2010,0,6742,Jussara,Jussara,0
411300_2011,411300,2011,0,6771,Jussara,Jussara,0
411300_2012,411300,2012,0,6801,Jussara,Jussara,0
411300_2013,411300,2013,1,6830,Jussara,Jussara,14.6412884333821
411300_2014,411300,2014,1,6861,Jussara,Jussara,14.5751348199971
411300_2015,411300,2015,1,6893,Jussara,Jussara,14.5074713477441
411300_2016,411300,2016,2,6923,Jussara,Jussara,28.8892098801098
411300_2017,411300,2017,0,6953,Jussara,Jussara,0
411300_2018,411300,2018,0,6983,Jussara,Jussara,0
411300_2019,411300,2019,1,7013,Jussara,Jussara,14.2592328532725
411300_2020,411300,2020,2,7041,Jussara,Jussara,28.4050560999858
411300_2021,411300,2021,0,7069,Jussara,Jussara,0
411310_2001,411310,2001,0,5085,Kaloré,Kaloré,0
411310_2002,411310,2002,0,5021,Kaloré,Kaloré,0
411310_2003,411310,2003,2,4962,Kaloré,Kaloré,40.3063280935107
411310_2004,411310,2004,1,4906,Kaloré,Kaloré,20.3832042397065
411310_2005,411310,2005,1,4851,Kaloré,Kaloré,20.614306328592
411310_2006,411310,2006,1,4797,Kaloré,Kaloré,20.8463623097769
411310_2007,411310,2007,2,4746,Kaloré,Kaloré,42.1407501053519
411310_2008,411310,2008,1,4697,Kaloré,Kaloré,21.2901852246115
411310_2009,411310,2009,0,4646,Kaloré,Kaloré,0
411310_2010,411310,2010,2,4596,Kaloré,Kaloré,43.5161009573542
411310_2011,411310,2011,1,4542,Kaloré,Kaloré,22.0167327168648
411310_2012,411310,2012,1,4489,Kaloré,Kaloré,22.2766763198931
411310_2013,411310,2013,0,4434,Kaloré,Kaloré,0
411310_2014,411310,2014,2,4377,Kaloré,Kaloré,45.6933973040896
411310_2015,411310,2015,0,4319,Kaloré,Kaloré,0
411310_2016,411310,2016,1,4264,Kaloré,Kaloré,23.4521575984991
411310_2017,411310,2017,1,4209,Kaloré,Kaloré,23.7586124970302
411310_2018,411310,2018,1,4154,Kaloré,Kaloré,24.0731824747232
411310_2019,411310,2019,1,4100,Kaloré,Kaloré,24.390243902439
411310_2020,411310,2020,0,4047,Kaloré,Kaloré,0
411310_2021,411310,2021,0,3996,Kaloré,Kaloré,0
411320_2001,411320,2001,2,43532,Lapa,Lapa,4.59432141872645
411320_2002,411320,2002,2,43833,Lapa,Lapa,4.56277234047407
411320_2003,411320,2003,13,44110,Lapa,Lapa,29.4717751076853
411320_2004,411320,2004,1,44371,Lapa,Lapa,2.25372427937166
411320_2005,411320,2005,6,44632,Lapa,Lapa,13.4432694031188
411320_2006,411320,2006,1,44887,Lapa,Lapa,2.22781651703166
411320_2007,411320,2007,4,45123,Lapa,Lapa,8.86465882144361
411320_2008,411320,2008,8,45357,Lapa,Lapa,17.6378508278766
411320_2009,411320,2009,6,45595,Lapa,Lapa,13.1593376466718
411320_2010,411320,2010,5,45830,Lapa,Lapa,10.9098843552258
411320_2011,411320,2011,4,46083,Lapa,Lapa,8.6799904520105
411320_2012,411320,2012,3,46335,Lapa,Lapa,6.47458724506313
411320_2013,411320,2013,4,46592,Lapa,Lapa,8.58516483516484
411320_2014,411320,2014,2,46860,Lapa,Lapa,4.26803243704652
411320_2015,411320,2015,11,47132,Lapa,Lapa,23.3387083085802
411320_2016,411320,2016,5,47393,Lapa,Lapa,10.5500812356255
411320_2017,411320,2017,6,47649,Lapa,Lapa,12.592079581943
411320_2018,411320,2018,5,47909,Lapa,Lapa,10.4364524410862
411320_2019,411320,2019,5,48163,Lapa,Lapa,10.3814131179536
411320_2020,411320,2020,2,48410,Lapa,Lapa,4.13137781450114
411320_2021,411320,2021,6,48651,Lapa,Lapa,12.3327372510329
411325_2001,411325,2001,0,7113,Laranjal,Laranjal,0
411325_2002,411325,2002,0,7031,Laranjal,Laranjal,0
411325_2003,411325,2003,0,6955,Laranjal,Laranjal,0
411325_2004,411325,2004,1,6884,Laranjal,Laranjal,14.5264381173736
411325_2005,411325,2005,0,6813,Laranjal,Laranjal,0
411325_2006,411325,2006,0,6744,Laranjal,Laranjal,0
411325_2007,411325,2007,1,6680,Laranjal,Laranjal,14.9700598802395
411325_2008,411325,2008,0,6616,Laranjal,Laranjal,0
411325_2009,411325,2009,1,6551,Laranjal,Laranjal,15.2648450618226
411325_2010,411325,2010,2,6487,Laranjal,Laranjal,30.8308925543395
411325_2011,411325,2011,0,6418,Laranjal,Laranjal,0
411325_2012,411325,2012,1,6350,Laranjal,Laranjal,15.748031496063
411325_2013,411325,2013,0,6280,Laranjal,Laranjal,0
411325_2014,411325,2014,0,6206,Laranjal,Laranjal,0
411325_2015,411325,2015,3,6132,Laranjal,Laranjal,48.9236790606654
411325_2016,411325,2016,1,6061,Laranjal,Laranjal,16.498927569708
411325_2017,411325,2017,0,5992,Laranjal,Laranjal,0
411325_2018,411325,2018,0,5921,Laranjal,Laranjal,0
411325_2019,411325,2019,2,5852,Laranjal,Laranjal,34.1763499658237
411325_2020,411325,2020,0,5784,Laranjal,Laranjal,0
411325_2021,411325,2021,1,5719,Laranjal,Laranjal,17.4855744011191
411330_2001,411330,2001,11,30805,Laranjeiras do Sul,Laranjeiras do Sul,35.7084888816751
411330_2002,411330,2002,10,30885,Laranjeiras do Sul,Laranjeiras do Sul,32.3781771086288
411330_2003,411330,2003,8,30960,Laranjeiras do Sul,Laranjeiras do Sul,25.8397932816537
411330_2004,411330,2004,5,31029,Laranjeiras do Sul,Laranjeiras do Sul,16.1139579103419
411330_2005,411330,2005,7,31098,Laranjeiras do Sul,Laranjeiras do Sul,22.5094861405878
411330_2006,411330,2006,4,31166,Laranjeiras do Sul,Laranjeiras do Sul,12.8344991336713
411330_2007,411330,2007,4,31229,Laranjeiras do Sul,Laranjeiras do Sul,12.8086073841622
411330_2008,411330,2008,9,31292,Laranjeiras do Sul,Laranjeiras do Sul,28.7613447526524
411330_2009,411330,2009,2,31354,Laranjeiras do Sul,Laranjeiras do Sul,6.378771448619
411330_2010,411330,2010,4,31416,Laranjeiras do Sul,Laranjeiras do Sul,12.7323656735421
411330_2011,411330,2011,3,31483,Laranjeiras do Sul,Laranjeiras do Sul,9.52895213289712
411330_2012,411330,2012,4,31551,Laranjeiras do Sul,Laranjeiras do Sul,12.6778865963044
411330_2013,411330,2013,3,31619,Laranjeiras do Sul,Laranjeiras do Sul,9.48796609633448
411330_2014,411330,2014,1,31690,Laranjeiras do Sul,Laranjeiras do Sul,3.15556958030925
411330_2015,411330,2015,5,31763,Laranjeiras do Sul,Laranjeiras do Sul,15.7415861222177
411330_2016,411330,2016,6,31832,Laranjeiras do Sul,Laranjeiras do Sul,18.848957024378
411330_2017,411330,2017,9,31900,Laranjeiras do Sul,Laranjeiras do Sul,28.2131661442006
411330_2018,411330,2018,6,31970,Laranjeiras do Sul,Laranjeiras do Sul,18.7675946199562
411330_2019,411330,2019,5,32037,Laranjeiras do Sul,Laranjeiras do Sul,15.6069544589069
411330_2020,411330,2020,8,32103,Laranjeiras do Sul,Laranjeiras do Sul,24.9197894277793
411330_2021,411330,2021,6,32167,Laranjeiras do Sul,Laranjeiras do Sul,18.652656449156
411340_2001,411340,2001,1,4498,Leópolis,Leópolis,22.2321031569587
411340_2002,411340,2002,0,4463,Leópolis,Leópolis,0
411340_2003,411340,2003,0,4430,Leópolis,Leópolis,0
411340_2004,411340,2004,0,4399,Leópolis,Leópolis,0
411340_2005,411340,2005,0,4369,Leópolis,Leópolis,0
411340_2006,411340,2006,0,4339,Leópolis,Leópolis,0
411340_2007,411340,2007,0,4311,Leópolis,Leópolis,0
411340_2008,411340,2008,0,4284,Leópolis,Leópolis,0
411340_2009,411340,2009,0,4256,Leópolis,Leópolis,0
411340_2010,411340,2010,0,4228,Leópolis,Leópolis,0
411340_2011,411340,2011,1,4198,Leópolis,Leópolis,23.8208670795617
411340_2012,411340,2012,1,4169,Leópolis,Leópolis,23.9865675221876
411340_2013,411340,2013,0,4138,Leópolis,Leópolis,0
411340_2014,411340,2014,0,4107,Leópolis,Leópolis,0
411340_2015,411340,2015,0,4075,Leópolis,Leópolis,0
411340_2016,411340,2016,0,4044,Leópolis,Leópolis,0
411340_2017,411340,2017,0,4014,Leópolis,Leópolis,0
411340_2018,411340,2018,0,3984,Leópolis,Leópolis,0
411340_2019,411340,2019,0,3954,Leópolis,Leópolis,0
411340_2020,411340,2020,0,3925,Leópolis,Leópolis,0
411340_2021,411340,2021,1,3896,Leópolis,Leópolis,25.6673511293635
411342_2001,411342,2001,3,4783,Lidianópolis,Lidianópolis,62.7221409157433
411342_2002,411342,2002,2,4687,Lidianópolis,Lidianópolis,42.6712182632814
411342_2003,411342,2003,4,4599,Lidianópolis,Lidianópolis,86.9754294411829
411342_2004,411342,2004,2,4516,Lidianópolis,Lidianópolis,44.2869796279894
411342_2005,411342,2005,4,4433,Lidianópolis,Lidianópolis,90.2323482968644
411342_2006,411342,2006,0,4352,Lidianópolis,Lidianópolis,0
411342_2007,411342,2007,1,4277,Lidianópolis,Lidianópolis,23.3808744447042
411342_2008,411342,2008,2,4202,Lidianópolis,Lidianópolis,47.5963826749167
411342_2009,411342,2009,1,4127,Lidianópolis,Lidianópolis,24.2306760358614
411342_2010,411342,2010,1,4052,Lidianópolis,Lidianópolis,24.6791707798618
411342_2011,411342,2011,1,3971,Lidianópolis,Lidianópolis,25.182573659028
411342_2012,411342,2012,1,3892,Lidianópolis,Lidianópolis,25.693730729702
411342_2013,411342,2013,0,3810,Lidianópolis,Lidianópolis,0
411342_2014,411342,2014,1,3724,Lidianópolis,Lidianópolis,26.8528464017186
411342_2015,411342,2015,0,3638,Lidianópolis,Lidianópolis,0
411342_2016,411342,2016,0,3555,Lidianópolis,Lidianópolis,0
411342_2017,411342,2017,2,3474,Lidianópolis,Lidianópolis,57.5705238917674
411342_2018,411342,2018,1,3391,Lidianópolis,Lidianópolis,29.4898260100265
411342_2019,411342,2019,0,3310,Lidianópolis,Lidianópolis,0
411342_2020,411342,2020,1,3231,Lidianópolis,Lidianópolis,30.9501702259362
411342_2021,411342,2021,0,3155,Lidianópolis,Lidianópolis,0
411345_2001,411345,2001,0,6218,Lindoeste,Lindoeste,0
411345_2002,411345,2002,0,6116,Lindoeste,Lindoeste,0
411345_2003,411345,2003,0,6023,Lindoeste,Lindoeste,0
411345_2004,411345,2004,0,5935,Lindoeste,Lindoeste,0
411345_2005,411345,2005,0,5847,Lindoeste,Lindoeste,0
411345_2006,411345,2006,1,5760,Lindoeste,Lindoeste,17.3611111111111
411345_2007,411345,2007,0,5680,Lindoeste,Lindoeste,0
411345_2008,411345,2008,0,5602,Lindoeste,Lindoeste,0
411345_2009,411345,2009,0,5521,Lindoeste,Lindoeste,0
411345_2010,411345,2010,0,5441,Lindoeste,Lindoeste,0
411345_2011,411345,2011,0,5356,Lindoeste,Lindoeste,0
411345_2012,411345,2012,1,5271,Lindoeste,Lindoeste,18.9717321191425
411345_2013,411345,2013,1,5184,Lindoeste,Lindoeste,19.2901234567901
411345_2014,411345,2014,0,5093,Lindoeste,Lindoeste,0
411345_2015,411345,2015,0,5002,Lindoeste,Lindoeste,0
411345_2016,411345,2016,0,4913,Lindoeste,Lindoeste,0
411345_2017,411345,2017,2,4826,Lindoeste,Lindoeste,41.4421881475342
411345_2018,411345,2018,0,4739,Lindoeste,Lindoeste,0
411345_2019,411345,2019,2,4653,Lindoeste,Lindoeste,42.983021706426
411345_2020,411345,2020,0,4570,Lindoeste,Lindoeste,0
411345_2021,411345,2021,2,4488,Lindoeste,Lindoeste,44.5632798573975
411350_2001,411350,2001,9,20186,Loanda,Loanda,44.5853561874567
411350_2002,411350,2002,10,20374,Loanda,Loanda,49.0821635417689
411350_2003,411350,2003,2,20548,Loanda,Loanda,9.73330737784699
411350_2004,411350,2004,3,20711,Loanda,Loanda,14.4850562503018
411350_2005,411350,2005,3,20875,Loanda,Loanda,14.3712574850299
411350_2006,411350,2006,3,21034,Loanda,Loanda,14.2626224208424
411350_2007,411350,2007,3,21182,Loanda,Loanda,14.1629685582098
411350_2008,411350,2008,3,21329,Loanda,Loanda,14.0653570256458
411350_2009,411350,2009,6,21478,Loanda,Loanda,27.9355619703883
411350_2010,411350,2010,1,21625,Loanda,Loanda,4.6242774566474
411350_2011,411350,2011,3,21784,Loanda,Loanda,13.7715754682336
411350_2012,411350,2012,2,21941,Loanda,Loanda,9.11535481518618
411350_2013,411350,2013,2,22102,Loanda,Loanda,9.04895484571532
411350_2014,411350,2014,4,22270,Loanda,Loanda,17.961383026493
411350_2015,411350,2015,7,22441,Loanda,Loanda,31.1929058419857
411350_2016,411350,2016,2,22604,Loanda,Loanda,8.84799150592815
411350_2017,411350,2017,2,22764,Loanda,Loanda,8.78580214373572
411350_2018,411350,2018,0,22927,Loanda,Loanda,0
411350_2019,411350,2019,3,23086,Loanda,Loanda,12.9948886771203
411350_2020,411350,2020,3,23242,Loanda,Loanda,12.9076671542896
411350_2021,411350,2021,1,23393,Loanda,Loanda,4.27478305475997
411360_2001,411360,2001,0,4195,Lobato,Lobato,0
411360_2002,411360,2002,0,4234,Lobato,Lobato,0
411360_2003,411360,2003,0,4269,Lobato,Lobato,0
411360_2004,411360,2004,1,4303,Lobato,Lobato,23.2396002788752
411360_2005,411360,2005,0,4336,Lobato,Lobato,0
411360_2006,411360,2006,0,4368,Lobato,Lobato,0
411360_2007,411360,2007,0,4399,Lobato,Lobato,0
411360_2008,411360,2008,1,4429,Lobato,Lobato,22.5784601490178
411360_2009,411360,2009,0,4459,Lobato,Lobato,0
411360_2010,411360,2010,0,4489,Lobato,Lobato,0
411360_2011,411360,2011,0,4521,Lobato,Lobato,0
411360_2012,411360,2012,0,4554,Lobato,Lobato,0
411360_2013,411360,2013,0,4586,Lobato,Lobato,0
411360_2014,411360,2014,0,4621,Lobato,Lobato,0
411360_2015,411360,2015,1,4655,Lobato,Lobato,21.4822771213749
411360_2016,411360,2016,1,4689,Lobato,Lobato,21.3265088505012
411360_2017,411360,2017,0,4721,Lobato,Lobato,0
411360_2018,411360,2018,1,4755,Lobato,Lobato,21.0304942166141
411360_2019,411360,2019,0,4787,Lobato,Lobato,0
411360_2020,411360,2020,0,4819,Lobato,Lobato,0
411360_2021,411360,2021,0,4850,Lobato,Lobato,0
411370_2001,411370,2001,148,464206,Londrina,Londrina,31.8823970392455
411370_2002,411370,2002,132,471062,Londrina,Londrina,28.02178906386
411370_2003,411370,2003,140,477378,Londrina,Londrina,29.3268646648987
411370_2004,411370,2004,121,483315,Londrina,Londrina,25.0354323784695
411370_2005,411370,2005,127,489267,Londrina,Londrina,25.9571971949876
411370_2006,411370,2006,134,495073,Londrina,Londrina,27.0667154136865
411370_2007,411370,2007,102,500453,Londrina,Londrina,20.3815343298971
411370_2008,411370,2008,110,505786,Londrina,Londrina,21.7483283443986
411370_2009,411370,2009,126,511216,Londrina,Londrina,24.6471158962161
411370_2010,411370,2010,111,516569,Londrina,Londrina,21.4879328802154
411370_2011,411370,2011,130,522343,Londrina,Londrina,24.8878610414996
411370_2012,411370,2012,117,528071,Londrina,Londrina,22.1561115834803
411370_2013,411370,2013,129,533934,Londrina,Londrina,24.1602894739799
411370_2014,411370,2014,113,540044,Londrina,Londrina,20.9242209894009
411370_2015,411370,2015,121,546245,Londrina,Londrina,22.1512325055607
411370_2016,411370,2016,136,552180,Londrina,Londrina,24.6296497518925
411370_2017,411370,2017,132,558017,Londrina,Londrina,23.6551933005625
411370_2018,411370,2018,161,563943,Londrina,Londrina,28.5489845604964
411370_2019,411370,2019,142,569733,Londrina,Londrina,24.9239556072757
411370_2020,411370,2020,147,575377,Londrina,Londrina,25.5484664837142
411370_2021,411370,2021,160,580870,Londrina,Londrina,27.5448895622084
411373_2001,411373,2001,0,7691,Luiziana,Luiziana,0
411373_2002,411373,2002,0,7663,Luiziana,Luiziana,0
411373_2003,411373,2003,1,7637,Luiziana,Luiziana,13.0941469163284
411373_2004,411373,2004,0,7614,Luiziana,Luiziana,0
411373_2005,411373,2005,2,7590,Luiziana,Luiziana,26.3504611330698
411373_2006,411373,2006,0,7566,Luiziana,Luiziana,0
411373_2007,411373,2007,1,7544,Luiziana,Luiziana,13.2555673382821
411373_2008,411373,2008,0,7522,Luiziana,Luiziana,0
411373_2009,411373,2009,1,7500,Luiziana,Luiziana,13.3333333333333
411373_2010,411373,2010,1,7478,Luiziana,Luiziana,13.3725595078898
411373_2011,411373,2011,0,7454,Luiziana,Luiziana,0
411373_2012,411373,2012,0,7432,Luiziana,Luiziana,0
411373_2013,411373,2013,2,7408,Luiziana,Luiziana,26.9978401727862
411373_2014,411373,2014,0,7383,Luiziana,Luiziana,0
411373_2015,411373,2015,2,7358,Luiziana,Luiziana,27.1812992661049
411373_2016,411373,2016,0,7333,Luiziana,Luiziana,0
411373_2017,411373,2017,0,7310,Luiziana,Luiziana,0
411373_2018,411373,2018,0,7285,Luiziana,Luiziana,0
411373_2019,411373,2019,1,7262,Luiziana,Luiziana,13.7703112090333
411373_2020,411373,2020,4,7240,Luiziana,Luiziana,55.2486187845304
411373_2021,411373,2021,4,7217,Luiziana,Luiziana,55.4246917001524
411375_2001,411375,2001,1,5725,Lunardelli,Lunardelli,17.4672489082969
411375_2002,411375,2002,1,5665,Lunardelli,Lunardelli,17.6522506619594
411375_2003,411375,2003,0,5609,Lunardelli,Lunardelli,0
411375_2004,411375,2004,1,5557,Lunardelli,Lunardelli,17.9953212164837
411375_2005,411375,2005,0,5504,Lunardelli,Lunardelli,0
411375_2006,411375,2006,1,5453,Lunardelli,Lunardelli,18.3385292499542
411375_2007,411375,2007,1,5405,Lunardelli,Lunardelli,18.5013876040703
411375_2008,411375,2008,1,5358,Lunardelli,Lunardelli,18.6636804777902
411375_2009,411375,2009,0,5310,Lunardelli,Lunardelli,0
411375_2010,411375,2010,1,5263,Lunardelli,Lunardelli,19.0005700171005
411375_2011,411375,2011,1,5212,Lunardelli,Lunardelli,19.1864927091328
411375_2012,411375,2012,0,5161,Lunardelli,Lunardelli,0
411375_2013,411375,2013,0,5110,Lunardelli,Lunardelli,0
411375_2014,411375,2014,1,5056,Lunardelli,Lunardelli,19.7784810126582
411375_2015,411375,2015,1,5001,Lunardelli,Lunardelli,19.99600079984
411375_2016,411375,2016,1,4949,Lunardelli,Lunardelli,20.2061022428774
411375_2017,411375,2017,1,4897,Lunardelli,Lunardelli,20.4206657137023
411375_2018,411375,2018,1,4845,Lunardelli,Lunardelli,20.6398348813209
411375_2019,411375,2019,0,4794,Lunardelli,Lunardelli,0
411375_2020,411375,2020,1,4744,Lunardelli,Lunardelli,21.079258010118
411375_2021,411375,2021,0,4695,Lunardelli,Lunardelli,0
411380_2001,411380,2001,0,4452,Lupionópolis,Lupionópolis,0
411380_2002,411380,2002,1,4482,Lupionópolis,Lupionópolis,22.3114680946006
411380_2003,411380,2003,2,4510,Lupionópolis,Lupionópolis,44.3458980044346
411380_2004,411380,2004,1,4536,Lupionópolis,Lupionópolis,22.0458553791887
411380_2005,411380,2005,1,4563,Lupionópolis,Lupionópolis,21.9154065307912
411380_2006,411380,2006,0,4589,Lupionópolis,Lupionópolis,0
411380_2007,411380,2007,0,4612,Lupionópolis,Lupionópolis,0
411380_2008,411380,2008,0,4636,Lupionópolis,Lupionópolis,0
411380_2009,411380,2009,0,4660,Lupionópolis,Lupionópolis,0
411380_2010,411380,2010,1,4684,Lupionópolis,Lupionópolis,21.3492741246798
411380_2011,411380,2011,1,4710,Lupionópolis,Lupionópolis,21.2314225053079
411380_2012,411380,2012,4,4735,Lupionópolis,Lupionópolis,84.4772967265048
411380_2013,411380,2013,2,4761,Lupionópolis,Lupionópolis,42.0079815164881
411380_2014,411380,2014,5,4788,Lupionópolis,Lupionópolis,104.427736006683
411380_2015,411380,2015,0,4816,Lupionópolis,Lupionópolis,0
411380_2016,411380,2016,1,4842,Lupionópolis,Lupionópolis,20.6526228831062
411380_2017,411380,2017,5,4868,Lupionópolis,Lupionópolis,102.711585866886
411380_2018,411380,2018,1,4894,Lupionópolis,Lupionópolis,20.4331834899877
411380_2019,411380,2019,3,4920,Lupionópolis,Lupionópolis,60.9756097560976
411380_2020,411380,2020,1,4945,Lupionópolis,Lupionópolis,20.2224469160768
411380_2021,411380,2021,0,4969,Lupionópolis,Lupionópolis,0
411390_2001,411390,2001,4,12998,Mallet,Mallet,30.7739652254193
411390_2002,411390,2002,3,13039,Mallet,Mallet,23.0078993787867
411390_2003,411390,2003,0,13077,Mallet,Mallet,0
411390_2004,411390,2004,1,13112,Mallet,Mallet,7.62660158633313
411390_2005,411390,2005,6,13148,Mallet,Mallet,45.6343170063888
411390_2006,411390,2006,1,13182,Mallet,Mallet,7.58610226065847
411390_2007,411390,2007,1,13215,Mallet,Mallet,7.56715853197125
411390_2008,411390,2008,1,13246,Mallet,Mallet,7.54944889023101
411390_2009,411390,2009,4,13279,Mallet,Mallet,30.1227502070939
411390_2010,411390,2010,0,13312,Mallet,Mallet,0
411390_2011,411390,2011,2,13346,Mallet,Mallet,14.9857635246516
411390_2012,411390,2012,0,13381,Mallet,Mallet,0
411390_2013,411390,2013,0,13415,Mallet,Mallet,0
411390_2014,411390,2014,0,13452,Mallet,Mallet,0
411390_2015,411390,2015,0,13489,Mallet,Mallet,0
411390_2016,411390,2016,0,13525,Mallet,Mallet,0
411390_2017,411390,2017,0,13560,Mallet,Mallet,0
411390_2018,411390,2018,0,13595,Mallet,Mallet,0
411390_2019,411390,2019,0,13630,Mallet,Mallet,0
411390_2020,411390,2020,0,13663,Mallet,Mallet,0
411390_2021,411390,2021,0,13697,Mallet,Mallet,0
411400_2001,411400,2001,3,15332,Mamborê,Mamborê,19.5669188625098
411400_2002,411400,2002,1,15189,Mamborê,Mamborê,6.5837118967674
411400_2003,411400,2003,2,15057,Mamborê,Mamborê,13.282858471143
411400_2004,411400,2004,1,14933,Mamborê,Mamborê,6.69657804861716
411400_2005,411400,2005,2,14809,Mamborê,Mamborê,13.505300830576
411400_2006,411400,2006,4,14688,Mamborê,Mamborê,27.2331154684096
411400_2007,411400,2007,3,14576,Mamborê,Mamborê,20.5817782656422
411400_2008,411400,2008,2,14465,Mamborê,Mamborê,13.8264777048047
411400_2009,411400,2009,2,14352,Mamborê,Mamborê,13.9353400222965
411400_2010,411400,2010,0,14240,Mamborê,Mamborê,0
411400_2011,411400,2011,1,14120,Mamborê,Mamborê,7.08215297450425
411400_2012,411400,2012,0,14000,Mamborê,Mamborê,0
411400_2013,411400,2013,0,13878,Mamborê,Mamborê,0
411400_2014,411400,2014,0,13751,Mamborê,Mamborê,0
411400_2015,411400,2015,2,13621,Mamborê,Mamborê,14.6832097496513
